,id,name,size,info
2750,5574,rnas,5836," C0045143, C0206415, C0028953, C0032550, C0032400, C0035693, C0028606, C0012892, C1335439, C0012888, C0035681, C0035701, C0028630, C1519595, C0035696, C0035668, "
1657,5575,A-factor (Streptomyces),3437," C1516451, C0005515, C0960756, C0050325, C0021054, C3539705, C2984892, "
3668,5576,Food allergenic extracts,3419," C0043076, C3540798, C0031516, C0028910, C0645690, C1550600, C2362309, C0032861, C0993610, "
131,5577,Alteplase,4068," C0048451, C0041370, C0031586, C0039654, C0032143, C0070750, C0031588, C0006521, C0006463, C0012403, C0040845, "
5814,5578,agars,4285," C0162518, C0010454, C3812213, C0872351, C2239359, C0038960, C0025729, C1720454, C0001771, C1720273, C0030966, "
239,5579,"Barbiturate, NOS",2990," C1825121, C0700349, C0041964, C0008162, C0004745, C3536849, C0220791, "
736,5580,morphines,5787," C0009214, C0030873, C0025376, C0027415, C0002771, C0682770, C3541968, C0376196, C0034801, C0242402, C0027410, C0027360, C0027358, C0026549, "
4905,5581,a very small piece or part,4252," C0178735, C1328819, C0071513, C0487919, C0872086, C0035975, C0039294, C0596488, C0597177, C0532245, C1880165, C1564799, "
2735,5582,"Ammonia, NOS",4057," C0028158, C0034354, C0002607, C0002611, C0015691, C0025617, C3541407, C0369760, C0699857, C0028137, C0028125, "
4987,5583,fibronectin,3611," C0020388, C0033382, C1414382, C0013765, C0041455, C0033692, C0009333, C0022984, C0016055, "
1605,5584,Anti-Arrhythmia Agents,5456," C0301380, C3537142, C0033216, C0034414, C0012702, C0002598, C0016229, C0033429, C0025887, C0003195, C0012258, C0012265, C0304520, C0007158, C0017977, "
740,5585,isoenzyme,3804," C0010287, C0010290, C0022917, C1442929, C0022920, C0022173, C0002594, C0004002, C0001899, C0057041, "
1309,5586,Insulin Drug Class,3439," C0770206, C0795635, C0021641, C3714501, C0022071, C1334133, C0034818, "
4206,5587,Dietary Lead,3847," C2948600, C3540471, C2348269, C0023175, "
3441,5588,.GAMMA.-AMINOBUTYRIC ACID,4370," C0596005, C0031849, C0027679, C0036442, C0037643, C0008425, C0031977, C0202474, C0005372, C0031890, C0030903, C0016904, C0026818, C0004609, C0022471, "
3406,5589,"Plasmid, NOS",3450," C0717551, C0012929, C0012931, C0012933, C0035899, C0011516, C0012906, C3272453, C0034471, C0032136, C1257902, "
5098,5590,Colloids,1659," C1424601, C1442864, C0009361, C0015879, C0056562, "
2240,5591,TNFRSF10B gene,1096," C1705132, C1336644, C1332788, C1705780, "
4960,5592,aminoglycosides antibiotics,3566," C0004599, C0032535, C0038425, C0022487, C0027603, C0220892, C3714612, C0003233, C0002556, C3536835, "
4193,5593,a vitamin,3831," C0015137, C0022265, C3536891, C0035339, C3714656, C0087161, C0042839, C2825076, C0053396, C3714803, "
1425,5594,acid arachidonic,6442," C0033532, C1865138, C0000379, C0023546, C0023544, C0023545, C0023542, C1412526, C0038091, C0060706, C0033555, C0013725, C0917834, C0040057, C0003695, C0000545, C0178485, C0032172, "
146,5595,deliver [veterinary product],1688," C1845191, C1538279, C1874964, C0308779, "
1495,5596,GTF2I gene,2882," C1415347, C1823107, C0020924, C0020923, C0885426, C0020275, C1419394, "
310,5597,COX8A gene,4288," C0015498, C0015502, C1333523, C1292267, C0040048, C0033706, C2828369, C1414504, C1413661, C0015491, C1366464, C1366370, C2732002, "
4727,5598,Metabolites,5877," C0007413, C0054858, C0034435, C0053241, C0596040, C0242958, C0870883, C0014630, C0017945, C0030015, C0812407, C0700307, C0393003, C2986642, C0014631, C0034424, C0072667, C0034243, "
5413,5599,"Albumin Human, USP",3982," C3537198, C0304925, C0301869, C0036774, C0032483, C0086140, C0021075, C0034760, C0004434, C0052799, "
1483,5600,"Amine, NOS",3021," C0042479, C0040549, C0027934, C0003993, C0035569, C0002508, C0993609, "
3745,5601,Monoclonal Antibodies,7048," C0003242, C1624602, C0051979, C0051980, C0432616, C0443640, C0368582, C3542465, C0020960, C1979003, C0312586, C0003250, C0359168, C3537193, C0358321, C1578092, "
5393,5602,histamines,4916," C0009574, C0600370, C0019588, C0034813, C0034814, C0034815, C0008281, C0012522, C0034282, C0022642, C0012694, C0019590, C0019592, C3536809, C0003360, "
2644,5603,AMACR wt Allele,2729," C1609177, C1706779, C0162574, C3665360, C2722032, C1413574, C1427926, "
4409,5604,adenine nucleotide,4481," C0001459, C0597765, C0001413, C0001480, C0010286, C0031634, C0042010, C1420150, C0010734, C0018346, C1601799, C0031603, C0029356, "
2173,5605,"Monoclonal antibodies, antineoplastic",2639," C2698590, C1540289, C3811761, C0014963, C1417861, C1875400, C3542957, "
71,5606,Angiotensin-2,3240," C1424250, C2698414, C1523997, C3714928, C1366488, C0010132, C0001655, C2825093, "
17,5607,Amine Group,2079," C1879694, C0025033, C0021242, C0021236, C0002062, C0301258, "
4686,5608,monomers,3871," C1510464, C0175168, C0026383, C1514562, C0596383, C0032521, C0596448, C0596973, C1378554, C0444626, "
2080,5609,"Glutathione, NOS",4242," C0016943, C0007022, C0010648, C0001047, C0000473, C0017817, C0061516, C0034917, C0556252, C0086154, C0142923, C0025417, C0054412, C0006507, C0006506, "
2296,5610,Benzodiazepine,7377," C0016375, C0009011, C0012010, C0026056, C0024002, C3536850, C0205923, C0700979, C0016296, C0005064, C0002403, C0242896, C3537004, C0003289, C0040615, C0033978, C0020591, C0040616, C0020592, C0040614, C0036557, "
5346,5611,Sulfonamide Anti-Infective Agents,2085," C0038760, C0599503, C3536763, C0005050, C0003240, C1420002, C1424276, "
3384,5612,oligosaccharide,7726," C0242209, C3541972, C0007004, C3665462, C0012611, C0026492, C0019494, C0017718, C0016786, C0001056, C0016945, C0024742, C0017082, C0017950, C0017906, C0067762, C0016895, C0017953, C0028959, C0017968, "
2029,5613,Immunoglobulin IgG1,4936," C0027015, C0369518, C1275917, C0021017, C0020859, C0020855, C0020856, C0020857, C0443737, C0700271, C0020843, C1332420, C0034789, C0034805, C0123263, C0021032, C0021031, C2702333, "
5518,5614,Levocarnitine,2055," C0056077, C0077666, C0039350, C0008405, C0087163, C0007258, "
809,5615,PCYT1A wt Allele,3396," C0080113, C1423541, C3273750, C0085113, C1514917, C3540513, C1417325, "
1535,5616,norepinephrines,6741," C0028351, C0014563, C0007412, C0013032, C3536742, C0162466, C0036751, C0048996, C0599682, C0005496, C0031399, C0041479, C0041248, C0077431, "
2905,5617,Protium,5072," C0700308, C0041119, C0011744, C0067456, C0044222, C0033727, C0052460, C0104281, C1416797, C2946875, "
244,5618,"Genome, NOS",3351," C3669201, C0003343, C0086222, C0023978, C0029016, C0035736, C0012939, C0017428, C0028612, C0042736, C0582263, C1136102, "
1934,5619,chloride sodium,5515," C0006353, C0991865, C0601906, C2678549, C0041175, C0077281, C0036140, C0037494, C0525069, C0038636, "
3988,5620,"Peroxidase, Horseradish",3904," C0015205, C1522485, C0019941, C0124209, C0060520, C0206359, C2986808, C0597354, C0796396, C3825113, "
1602,5621,"Lymphokine, NOS",4622," C0879590, C1522428, C0021758, C1862295, C1522540, C1522405, C0021756, C0021764, C1527200, C1527201, C0024297, C0021755, C0079460, C0009392, "
2923,5622,"Bile acid, NOS",3078," C0007332, C0010029, C0012171, C0012177, C0008024, C0008395, C0008402, C0009002, C0005390, C0005404, "
1929,5623,PFDN5 gene,3590," C0591126, C1412113, C3542919, C3541329, C1418712, C1328200, C1418486, "
3248,5624,AKR1B10 gene,4904," C0290627, C1825598, C1412323, C1822658, C1171947, C0309049, C3152857, C1960278, C0163712, "
3985,5625,Ketoconazole,3933," C0016278, C0002679, C0022625, C0718566, C0003308, C0025023, C0018242, C0022209, C0010980, C0008269, C0034283, C0003374, C3536844, "
834,5626,Thrombin,8743," C1336938, C0042971, C0015506, C1335206, C0032183, C0724532, C3538795, C1367553, C0003410, C0003438, C0016022, C0163275, C0005789, C0009117, C0015982, C0040018, C0016016, C0032144, C0032140, C0016006, C2587184, C3540039, "
2345,5627,^99m^Technetium,4476," C0022262, C0182638, C0013254, C3463911, C0034595, C0303322, C0039416, C0303611, C0039411, C0303403, C0302587, C0004749, C0025869, "
3714,5628,"Immune complex, NOS",5765," C0004358, C0282056, C0003243, C0003313, C0030490, C0032936, C0035448, C0019168, C0369334, C0019043, C0020861, C0368675, C1445860, C1291777, C0475463, C0003342, "
847,5629,Air,2672," C3536832, C0994955, C1112870, C0440138, C0002154, C1704479, C1706094, "
4632,5630,Methanol,6476," C0001002, C0025748, C0068008, C0008238, C0001963, C0022237, C0360100, C0037638, C0089147, C0001977, C0050456, C3469601, C0002620, C0000983, C0031428, C0070570, C0038784, C1161333, C0038786, C0020259, "
260,5631,ethanols,3159," C0001975, C0012772, C0000966, C0001962, C0003295, C3536843, C0032346, "
1766,5632,"Amino Acids, I.V. solution additive",1975," C3539946, C2917660, C1145701, C3496086, "
5422,5633,Recombinant Insulin,3362," C1533581, C2985160, C0035100, C3813126, C3812692, C1412709, "
742,5634,CUPRIC CATION,4626," C0009968, C2348263, C1177210, C2348262, C0009148, C2348274, C2348271, C0567415, C2348286, C2348273, C0026402, "
1311,5635,Fructose,4880," C0017916, C0031678, C1418824, C1318717, C1421114, C1414968, C0034348, C0016762, C0162449, C0031651, C0917783, C3252566, C0034320, C0016745, C0061418, C0019472, "
1716,5636,lysozyme,1876," C3540479, C0054868, C0026794, C3541379, C1416945, "
2952,5637,Enzyme agent,3442," C0040291, C0040900, C0000985, C1142652, C0885847, C0544357, C3505518, C0353043, C0360722, C1258023, C3541960, "
5875,5638,Tablet Dosage Form,3696," C0038854, C0013058, C1710261, C0039225, C0006935, C0017237, C0991568, C0015399, C0003166, C1378128, "
745,5639,Transferrin,3249," C0017963, C0005149, C3538851, C0040123, C0022942, C0040679, C1367597, C0002210, "
4019,5640,FOXD3 Gene,3150," C3540036, C3540015, C3542961, C3540014, C1176299, C1414672, "
744,5641,bradykinins,1869," C1418943, C0033621, C1949480, C3811710, C0086509, C0006100, "
3040,5642,GAGE,2241," C0659450, C1521879, C1823381, C1705504, C0939882, C1413046, "
1844,5643,KRT1 wt Allele,2494," C1427198, C0598981, C3272787, C1721009, C1421140, C1424729, C0287990, C1335057, "
1696,5644,AR wt Allele,2748," C1706141, C1415351, C1425988, C3539715, C0966870, C3538867, C3814791, C1705240, C1420193, "
2147,5645,tyrosine 3 monooxygenase,3272," C1420718, C0008415, C0041491, C0039738, C0001044, C0033791, C0008429, C0008407, C1413376, "
2696,5646,Dietary Phosphorus,3932," C0031705, C0080014, C3714498, C0024467, C3714621, C2348270, C3540792, "
3125,5647,Oxidopamine,3206," C0073980, C1414571, C0001657, C0036193, C0813203, C1439030, C0085196, C0205795, C0006931, C0037511, "
2138,5648,"Polypeptide, NOS",5820," C0169911, C0034861, C0597427, C0815043, C0751455, C1704222, C1180347, C0082213, C1179435, C0599220, C1305923, C0038164, C0010852, C0597298, C0026045, C0031689, C0028589, "
2556,5649,"Cephalosporin, NOS",15476," C1744619, C0017436, C0035608, C0041044, C0008947, C0042313, C0014806, C0025872, C0002645, C0002680, C0007716, C0041041, C0030092, C0013090, C0026187, C0597979, C1442492, C0016610, C0027353, C0004635, C0065839, C0003232, C1136254, C0279516, C0008809, C0020933, C0282215, C3536856, C0026458, C0027780, C0002499, C0040341, C0006976, C0040193, C0004499, C0031955, C0025893, C0007546, C0007557, C0007541, C0030827, C0007735, C0004521, C0007561, C0007559, C0007560, C0007552, C0007554, C0026651, "
3063,5650,lactate,2914," C3810601, C0022924, C1704947, C1333690, C1868501, C0030913, C0077923, "
879,5651,POLE gene,2934," C3811771, C1418729, C1413568, C1414861, C3811616, C0702216, C1881507, C0723285, "
121,5652,"Prostaglandin, NOS",5781," C0033554, C3540754, C3539187, C0356622, C1623719, C3815181, C0033559, C0000617, C0138726, C0040059, C0012471, "
2829,5653,"Binding site, NOS",4283," C1367453, C0019929, C0034800, C0230664, C0682969, C3537453, C0242210, C0007292, C1706253, C0023688, C0005456, "
4799,5654,cytokeratins,2964," C0027758, C1415042, C0017626, C1880904, C1414404, C1705714, C0010803, C0022564, C0042666, C1421451, "
4540,5655,Angiotensin II,5267," C1527128, C0042413, C0597421, C1417807, C0027481, C0003009, C0030095, C1705480, C0596110, C1708407, C0042418, C0003779, "
3773,5656,"Anaesthetic, NOS",7509," C0030310, C0004234, C0242531, C0038627, C0041345, C0016971, C0062637, C2911818, C0358430, C0043366, C0030883, C0022614, C0025668, C0039925, C0015131, C0015846, C0002026, C0002932, C0014277, C0018549, C0022180, C0028215, "
3910,5657,Phenylalanine,9162," C0022618, C0002521, C0301713, C0023401, C0025646, C0042285, C0031453, C0024337, C0029277, C0003765, C0041485, C0041249, C0019878, C0010682, C0012512, C0002482, C0702172, C0022192, C0017890, C0003995, C0004015, C0040005, C0036720, C3541260, C0056180, "
5541,5658,Cisplatin,11022," C0016360, C1424823, C0025677, C1417487, C0003376, C0000618, C0010711, C0733521, C3812373, C0008163, C0042682, C0010927, C0025241, C0010583, C0042670, C0042679, C0002699, C0026259, C0015133, C0085752, C0013089, C0011015, C0008838, C0005740, C0026254, C0002475, C0771002, C0001143, C0003234, C0282564, "
1210,5659,chloride sodium,7712," C0006353, C0991865, C0601906, C2678549, C0041175, C0077281, C0036140, C0037494, C0525069, C0038636, C0120447, C0041942, C0120446, C0018320, C0950275, C0126577, C1440942, "
4342,5660,glucagon (rDNA),3451," C1421143, C0876232, C3539616, C1527137, C1535531, C2825077, C0040160, C3540791, "
5849,5661,Mineralocorticoid Receptors,1255," C0687670, C1412384, C1417835, C1705928, C0066563, "
4911,5662,Trypsin,6548," C0027803, C0074745, C0030346, C0033417, C0041236, C0008742, C1947941, C3540759, C2717971, C0014436, C0030946, C0030940, C0030909, C0020197, C0162745, C0699918, C0030306, "
2872,5663,"Bicarbonate, NOS",4771," C3714642, C0037473, C3536863, C0021936, C0597488, C0005367, C2722820, C0007028, C0973231, "
4292,5664,CFH gene,1989," C3540468, C0145779, C3540507, C1413029, C3273279, C0018488, C1538440, "
3113,5665,color additive,4052," C1424619, C1428114, C0137137, C2946465, C0302821, C1705245, C1427618, C3539536, C1550604, "
5396,5666,PSMD11 gene,2192," C1335665, C1840635, C0982262, C0023899, C1440928, C1419029, C1861421, C1419753, "
5149,5667,Dietary Cadmium,5892," C0026162, C0040577, C0347988, C0025552, C0029224, C0599786, C2348259, C0028013, C2348256, C0003818, C2348287, C0042306, C2348254, C0040238, C0008574, C2348261, C1445745, "
3697,5668,nitroglycerine,10759," C0028127, C0028094, C0015772, C0042523, C0028005, C0028116, C0005116, C0016295, C0014710, C0012291, C0030350, C0037766, C3537168, C1874267, C0026400, C0700769, C0885378, C0014704, C0304509, C0002697, C0012963, C0033051, C0028193, C0037533, C0017887, C3537240, C0042402, C0042397, C0237795, "
3368,5669,CR2 wt Allele,3340," C0039462, C0040302, C3811250, C3814410, C3811249, C1506978, C1423767, C3539604, C1418864, "
303,5670,complementary DNA,2521," C1366752, C0086022, C0006556, C0872147, C0751608, C0005221, C0017645, C0544483, "
2386,5671,MRC1 gene,2975," C0026741, C0072393, C1824986, C1417249, C1426584, C0010749, C0010754, C0653778, "
1196,5672,alpha-1-antitrypsin,4307," C0002198, C1412046, C3813120, C0795657, C0002191, C1416933, C0002723, C0001347, C0006560, C0018595, C0029297, C1418186, "
3374,5673,p substance,4013," C0027930, C0042395, C0038585, C0027893, C0014295, C0014298, C1418447, C1367699, C1706434, C0014294, C0013355, "
5467,5674,SERPINA1 wt Allele,2565," C3539699, C1413246, C1846989, C0023031, C3537219, C0087044, C0103404, "
369,5675,Gentamicin Sulfate (USP),3142," C1414052, C1416886, C1415944, C0546866, C1419003, C1425014, C1414409, C1706574, "
4714,5676,"Lipopolysaccharide, NOS",6112," C1522468, C0023556, C0918027, C0032414, C1414134, C0001060, C1418482, C0079224, C0007289, C0039899, C2697656, C0014264, C0023810, C0001552, C0001551, C1527392, C0005525, "
3504,5677,Muscarinic Acetylcholine Receptors,5728," C0034826, C0026815, C0034838, C0140057, C0002246, C0034792, C0034830, C0022009, C0037492, C0006685, C0282151, C0034798, C0013030, C0521390, C0684164, "
5892,5678,penicillin,5235," C0030842, C0039644, C0008168, C0440049, C0004599, C0032535, C0038425, C0022487, C0027603, C0220892, C3714612, C0003233, C0002556, C3536835, "
3508,5679,Vitamin K [EPC],1763," C0061078, C1412791, C3539565, C3714648, C3541380, C2936884, C0042878, "
2906,5680,"Cadmium, NOS",5724," C2348288, C3541396, C0043481, C3714650, C0521939, C0036581, C2348282, C0166979, C0025794, C0025545, C0006632, C0024706, "
4920,5681,Cisplatin,14817," C0026218, C0729078, C0121300, C0002073, C0028210, C0007257, C0003379, C0304497, C0010858, C0003392, C0729502, C0016360, C1424823, C0025677, C1417487, C0003376, C0000618, C0010711, C0733521, C3812373, C0008163, C0042682, C0010927, C0025241, C0010583, C0042670, C0042679, C0002699, C0026259, C0015133, C0085752, C0013089, C0011015, C0008838, C0005740, C0026254, C0002475, C0771002, C0001143, C0003234, C0282564, "
3392,5682,"Parathyroid hormone, NOS",4980," C1704385, C0770558, C0006668, C2825090, C3536753, C0073994, C0012544, C1384672, C3714631, C0030520, C3536885, C1882913, "
5925,5683,Phospholipases A2,2901," C1744635, C3539768, C0031667, C0031671, C0031669, C1416902, C0023816, C1539838, C1442495, "
5001,5684,"Acid, Aminosalicylic",3241," C0028736, C0740034, C0440042, C0030125, C0260055, C0720654, C3714516, C1415284, "
4398,5685,"Lipoprotein, NOS",8500," C0003601, C0003591, C0023823, C3715113, C0023821, C0023820, C0023825, C0003595, C0003593, C0085201, C0205666, C0125953, C0065058, C0008377, C0041004, C0368909, C0008387, C0596192, C0015688, C0023822, C0023824, C0543421, "
1703,5686,Cuprous,3366," C0037125, C0947651, C1318876, C0007841, C2347872, C1442762, C0018026, "
3943,5687,"Electrolyte, NOS",3672," C0002367, C0013832, C0034417, C0072879, C0304475, C0032821, C3714637, "
4530,5688,insect allergenic extract,2547," C2948667, C1420267, C0981916, C0770740, C1508746, C0063789, C1823394, C1413503, "
5924,5689,Gels,3808," C0050587, C0071500, C0037506, C0071499, C0017243, C0600190, C0036681, C0036682, C0046079, C0011050, C0074343, "
5628,5690,Cycloheximide,4375," C0028951, C0074721, C0012466, C0004492, C0010505, C0033671, C0010934, C0010572, C0034145, C0066318, C0041385, C0026408, C0009262, C0010737, "
1289,5691,G-1,5629," C0591126, C1412113, C3542919, C3541329, C1418712, C1328200, C1418486, C0651569, C0720544, C0078589, C0128666, C0066653, C1334110, "
26,5692,rnas,9363," C0045143, C0206415, C0028953, C0032550, C0032400, C0035693, C0028606, C0012892, C1335439, C0012888, C0035681, C0035701, C0028630, C1519595, C0035696, C0035668, C0008546, C0019652, C0019644, C0028623, C0012935, C0311474, C1179920, C0012854, C0000702, "
900,5693,complex (molecular entity),4473," C0534010, C1722730, C1539479, C0127400, C3812285, C1704241, C0005575, "
